"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Leftover Capture Data","Info"
"3021","208.758695","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3023","208.822752","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3025","208.910746","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3027","209.062685","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"3029","209.150754","1.2.1","host","USB","72","00000b0800000000","00000b0800000000","URB_INTERRUPT in"
"3031","209.174709","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"3037","209.246691","1.2.1","host","USB","72","0000081600000000","0000081600000000","URB_INTERRUPT in"
"3039","209.262680","1.2.1","host","USB","72","0000160000000000","0000160000000000","URB_INTERRUPT in"
"3041","209.350742","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3043","209.374749","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"3045","209.470751","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3051","210.966739","1.2.1","host","USB","72","0000110000000000","0000110000000000","URB_INTERRUPT in"
"3053","211.038701","1.2.1","host","USB","72","0000110800000000","0000110800000000","URB_INTERRUPT in"
"3055","211.062673","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"3057","211.142671","1.2.1","host","USB","72","0000080400000000","0000080400000000","URB_INTERRUPT in"
"3059","211.174683","1.2.1","host","USB","72","0000040000000000","0000040000000000","URB_INTERRUPT in"
"3065","211.230713","1.2.1","host","USB","72","0000041500000000","0000041500000000","URB_INTERRUPT in"
"3067","211.246678","1.2.1","host","USB","72","0000150000000000","0000150000000000","URB_INTERRUPT in"
"3069","211.350714","1.2.1","host","USB","72","0000152c00000000","0000152c00000000","URB_INTERRUPT in"
"3071","211.374666","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"3073","211.446670","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3075","212.070729","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"3077","212.190731","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3080","212.214667","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"3085","212.334699","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3087","212.934673","1.2.1","host","USB","72","00000a0000000000","00000a0000000000","URB_INTERRUPT in"
"3089","213.046686","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3091","213.150720","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"3097","213.278743","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3099","213.286696","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"3101","213.382721","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3107","214.998716","1.2.1","host","USB","72","0000070000000000","0000070000000000","URB_INTERRUPT in"
"3109","215.102663","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3111","215.110654","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"3117","215.230656","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3119","215.246672","1.2.1","host","USB","72","0000160000000000","0000160000000000","URB_INTERRUPT in"
"3121","215.310717","1.2.1","host","USB","72","0000160800000000","0000160800000000","URB_INTERRUPT in"
"3123","215.358687","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"3125","215.422720","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3127","215.438673","1.2.1","host","USB","72","0000110000000000","0000110000000000","URB_INTERRUPT in"
"3129","215.534716","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3131","215.654715","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"3133","215.774670","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3135","215.822716","1.2.1","host","USB","72","00001c0000000000","00001c0000000000","URB_INTERRUPT in"
"3137","215.918712","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3143","216.598643","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3145","216.686713","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3147","216.758713","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3149","216.830709","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3151","216.918701","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3153","216.990710","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3155","217.062708","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3157","217.150700","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3163","217.230654","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3165","217.310667","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3167","217.406703","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3169","217.478732","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3171","217.718702","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"3173","217.822706","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3175","217.838701","1.2.1","host","USB","72","0000110000000000","0000110000000000","URB_INTERRUPT in"
"3177","217.934668","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3179","218.150694","1.2.1","host","USB","72","0000160000000000","0000160000000000","URB_INTERRUPT in"
"3185","218.230636","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3187","218.262702","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"3189","218.366707","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3191","218.390704","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"3193","218.502653","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3195","218.510704","1.2.1","host","USB","72","00001c0000000000","00001c0000000000","URB_INTERRUPT in"
"3197","218.606631","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3203","219.374695","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"3205","219.470700","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3207","219.830663","1.2.1","host","USB","72","0000120000000000","0000120000000000","URB_INTERRUPT in"
"3209","219.942699","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3211","220.006652","1.2.1","host","USB","72","0000090000000000","0000090000000000","URB_INTERRUPT in"
"3213","220.062624","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3215","220.118692","1.2.1","host","USB","72","0000090000000000","0000090000000000","URB_INTERRUPT in"
"3221","220.222626","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3223","220.270633","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"3225","220.366630","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3227","220.622648","1.2.1","host","USB","72","0000060000000000","0000060000000000","URB_INTERRUPT in"
"3229","220.702680","1.2.1","host","USB","72","0000060800000000","0000060800000000","URB_INTERRUPT in"
"3231","220.766698","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"3233","220.838688","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3235","220.886685","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"3237","220.990632","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3243","222.102679","1.2.1","host","USB","72","0000050000000000","0000050000000000","URB_INTERRUPT in"
"3245","222.198651","1.2.1","host","USB","72","0000051800000000","0000051800000000","URB_INTERRUPT in"
"3247","222.214630","1.2.1","host","USB","72","0000180000000000","0000180000000000","URB_INTERRUPT in"
"3253","222.294678","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3255","222.358690","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"3257","222.454686","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3259","222.534684","1.2.1","host","USB","72","00000f0000000000","00000f0000000000","URB_INTERRUPT in"
"3261","222.638678","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3263","222.678640","1.2.1","host","USB","72","0000070000000000","0000070000000000","URB_INTERRUPT in"
"3265","222.774688","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3267","222.798633","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"3269","222.862683","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3271","222.990681","1.2.1","host","USB","72","0000110000000000","0000110000000000","URB_INTERRUPT in"
"3273","223.102677","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3275","223.110613","1.2.1","host","USB","72","00000a0000000000","00000a0000000000","URB_INTERRUPT in"
"3277","223.182695","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3283","223.494675","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3285","223.582680","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3287","223.630636","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3289","223.718678","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3291","223.790674","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3293","223.870646","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3295","223.974662","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3297","224.038671","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3303","224.390638","1.2.1","host","USB","72","0000070000000000","0000070000000000","URB_INTERRUPT in"
"3305","224.446622","1.2.1","host","USB","72","0000070c00000000","0000070c00000000","URB_INTERRUPT in"
"3307","224.502595","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"3309","224.566666","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3311","224.662669","1.2.1","host","USB","72","0000110000000000","0000110000000000","URB_INTERRUPT in"
"3313","224.750672","1.2.1","host","USB","72","0000110a00000000","0000110a00000000","URB_INTERRUPT in"
"3315","224.758603","1.2.1","host","USB","72","00000a0000000000","00000a0000000000","URB_INTERRUPT in"
"3317","224.862633","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3319","224.966663","1.2.1","host","USB","72","0000160000000000","0000160000000000","URB_INTERRUPT in"
"3321","225.070668","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3327","225.702592","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"3329","225.798661","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3331","226.006660","1.2.1","host","USB","72","00001a0000000000","00001a0000000000","URB_INTERRUPT in"
"3333","226.086651","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3335","226.102665","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"3337","226.190654","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3343","226.294658","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"3345","226.374614","1.2.1","host","USB","72","00000c1700000000","00000c1700000000","URB_INTERRUPT in"
"3347","226.382590","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"3349","226.470619","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3351","226.518588","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"3353","226.614656","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3355","226.846595","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3357","226.918655","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3359","226.982654","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3361","227.062595","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3363","227.126581","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3365","227.214587","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3371","227.270592","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"3373","227.358595","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3375","227.454628","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"3377","227.558582","1.2.1","host","USB","72","00000c1700000000","00000c1700000000","URB_INTERRUPT in"
"3379","227.566585","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"3381","227.638600","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3383","227.678583","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"3385","227.774605","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3387","227.790614","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"3389","227.886586","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3399","229.326585","1.2.1","host","USB","72","0000240000000000","0000240000000000","URB_INTERRUPT in"
"3401","229.438586","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"3403","229.446598","1.2.1","host","USB","72","0000270000000000","0000270000000000","URB_INTERRUPT in"
"3405","229.558577","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
